ID;Fecha_de_Venta;Año_del_vehiculo;Marca;Modelo;Version;Tipo_de_Combustible;transmisión;Kilometraje;Precio_de_Venta (ARS);Provincia;Ciudad;Tipo_de_Vendedor;Patente;Color;Numero_de_dueños;Fecha_de_Publicacion
190;44208;2015;Ford;Ka;XEI 1.8 CVT;Nafta;Automatica;233440;10715683;Cordoba;Rio cuarto;Agencia;ZTV681;Blanco;3;44150
191;44358;2013;Volkswagen;Gol;XEI 1.8 CVT;Diésel;Automatica;233561;4330254;Salta;Cafayate;Particular;OHH218;Azul;2;44334
192;44623;2016;Toyota;Etios;Highline;Electrico;Automatica;132108;3169120;Cordoba;Rio cuarto;Particular;PGJ552;Gris;4;44609
193;44228;2009;Chevrolet;Tracker;Full;Nafta;Manual;211004;7094332;Tucuman;Alderetes;Particular;LXO921;Azul;4;44176
194;44598;2021;Ford;EcoSport;XEI 1.8 CVT;Diésel;Manual;43477;2185224;Mendoza;Godoy Cruz;Agencia;RKP997;Gris;2;44589
195;44817;2017;Ford;Ranger;Full;Nafta;Manual;123878;7463921;Santa Fe;Rafaela;Particular;EEC527;Negro;3;44774
196;44811;2009;Toyota;Etios;Base;Hibrido;Automatica;63116;3564220;Salta;Cafayate;Particular;WGE490;Azul;2;44777
197;44313;2018;Ford;Ka;XEI 1.8 CVT;Electrico;Automatica;233174;7405918;Salta;Cafayate;Agencia;SEP005;Gris;4;44269
198;45173;2014;Ford;Ka;Pack Seguridad;Nafta;Automatica;220029;4320646;Cordoba;Rio cuarto;Agencia;DLJ986;Plateado;4;45131
199;45061;2012;Renault;Sandero;Full;Diésel;Automatica;133735;9741370;Salta;Cafayate;Particular;MEG935;Gris;3;45008
200;44065;2018;Volkswagen;Gol;Pack Seguridad;Nafta;Automatica;44912;6928887;Salta;Cafayate;Agencia;GPL151;Plateado;2;44024
201;43891;2018;Volkswagen;Gol;Pack Seguridad;Nafta;Automatica;231616;2638862;Buenos Aires;La mantaza ;Agencia;HNK778;Plateado;2;43847
202;44396;2011;Peugeot;Partner;XEI 1.8 CVT;Electrico;Automatica;182229;11176661;Santa Fe;Rafaela;Particular;RMD665;Gris;2;44381
203;45057;2020;Ford;Ranger;Base;Hibrido;Automatica;163260;2379990;Tucuman;Alderetes;Particular;RYS518;Rojo;1;45033
204;44222;2010;Peugeot;208;Pack Seguridad;Electrico;Manual;132144;9377619;Buenos Aires;La mantaza ;Particular;WTP192;Rojo;3;44217
205;44916;2023;Ford;Ranger;Limited;Nafta;Manual;51665;10075523;Buenos Aires;La mantaza ;Particular;JYP914;Blanco;3;44903
206;45060;2011;Peugeot;2008;Limited;Electrico;Manual;110432;3309511;Salta;Cafayate;Agencia;GXB816;Rojo;1;45040
207;44394;2009;Volkswagen;Vento;Pack Seguridad;Diésel;Manual;131575;6976147;Salta;Cafayate;Agencia;MOI357;Blanco;1;44357
208;44071;2012;Toyota;Yaris;Pack Seguridad;Diésel;Automatica;47600;3679128;Tucuman;Alderetes;Agencia;VHC188;Gris;3;44016
209;44859;2020;Chevrolet;S10;XEI 1.8 CVT;Electrico;Automatica;22713;5398313;Tucuman;Alderetes;Particular;YJK929;Azul;4;44824
210;44111;2023;Volkswagen;T-Cross;Highline;Diésel;Manual;224117;7084862;Mendoza;Godoy Cruz;Particular;XRU706;Gris;2;44053
211;44199;2013;Chevrolet;Cruze;Limited;Nafta;Automatica;134503;9461605;Buenos Aires;La mantaza ;Particular;IPT473;Gris;1;44177
212;45087;2015;Chevrolet;Tracker;Pack Seguridad;Nafta;Manual;167999;2417616;Cordoba;Rio cuarto;Particular;DXS597;Negro;4;45045
213;45039;2011;Peugeot;308;Full;Nafta;Automatica;243399;8893881;Salta;Cafayate;Agencia;MZM862;Azul;3;45000
214;44045;2022;Renault;Logan;Pack Seguridad;Electrico;Automatica;170269;2251358;Salta;Cafayate;Particular;GTH758;Plateado;3;44024
215;45153;2017;Chevrolet;Onix;XEI 1.8 CVT;Hibrido;Automatica;30507;2813798;Mendoza;Godoy Cruz;Particular;CGJ124;Plateado;4;45139
216;45121;2010;Ford;EcoSport;Highline;Diésel;Automatica;102767;9302815;Mendoza;Godoy Cruz;Particular;BAD375;Azul;3;45082
217;44446;2010;Ford;Ka;Highline;Electrico;Manual;25880;5282001;Salta;Cafayate;Agencia;OBU615;Gris;4;44441
218;45276;2023;Chevrolet;S10;Highline;Electrico;Manual;19211;11579352;Santa Fe;Rafaela;Agencia;CSE522;Negro;1;45226
219;44912;2008;Renault;Sandero;Highline;Electrico;Manual;188526;7715833;Santa Fe;Rafaela;Agencia;AFB779;Azul;2;44899
220;44228;2010;Toyota;Yaris;XEI 1.8 CVT;Electrico;Automatica;143387;11307470;Salta;Cafayate;Particular;BHX898;Rojo;2;44220
221;44278;2023;Renault;Sandero;XEI 1.8 CVT;Hibrido;Automatica;211897;4510046;Santa Fe;Rafaela;Particular;AOY103;Negro;1;44259
222;44798;2011;Peugeot;2008;Pack Seguridad;Nafta;Automatica;158389;2222016;Salta;Cafayate;Particular;IBO179;Negro;2;44781
223;44631;2013;Renault;Duster;XEI 1.8 CVT;Hibrido;Manual;241592;2911802;Mendoza;Godoy Cruz;Agencia;ANW246;Negro;3;44587
224;44204;2018;Chevrolet;Onix;Pack Seguridad;Diésel;Automatica;242292;3712465;Buenos Aires;La mantaza ;Agencia;EHI185;Azul;2;44169
225;44619;2020;Peugeot;208;XEI 1.8 CVT;Nafta;Automatica;182972;8249697;Mendoza;Godoy Cruz;Agencia;XQV706;Gris;4;44592
226;43856;2018;Chevrolet;Cruze;Limited;Hibrido;Automatica;47404;9784313;Buenos Aires;La mantaza ;Agencia;UQO153;Negro;2;43829
227;43992;2010;Renault;Logan;XEI 1.8 CVT;Diésel;Manual;10357;10756732;Buenos Aires;La mantaza ;Particular;VPL058;Rojo;3;43986
228;45120;2012;Ford;EcoSport;Limited;Nafta;Automatica;176510;3594960;Santa Fe;Rafaela;Particular;ETX722;Gris;4;45064
229;44541;2012;Ford;Ka;Limited;Diésel;Automatica;117897;7576039;Salta;Cafayate;Particular;CUT303;Rojo;4;44510
230;44631;2023;Chevrolet;S10;Highline;Electrico;Manual;177589;8856006;Mendoza;Godoy Cruz;Agencia;WPM740;Negro;3;44612
231;44275;2012;Chevrolet;S10;Full;Diésel;Manual;122561;7872170;Santa Fe;Rafaela;Particular;HZX054;Rojo;4;44268
232;44509;2022;Volkswagen;Amarok;XEI 1.8 CVT;Diésel;Manual;229266;11011549;Santa Fe;Rafaela;Particular;LFS765;Plateado;2;44450
233;44603;2013;Peugeot;2008;Limited;Diésel;Automatica;166561;5960850;Mendoza;Godoy Cruz;Agencia;UBF841;Rojo;4;44593
234;44499;2012;Toyota;Etios;Full;Electrico;Automatica;23220;2829759;Cordoba;Rio cuarto;Agencia;FUQ451;Blanco;2;44449
235;44290;2014;Volkswagen;Gol;Full;Diésel;Manual;238048;5638804;Tucuman;Alderetes;Agencia;SCW962;Rojo;4;44256
236;44525;2023;Chevrolet;Onix;Pack Seguridad;Nafta;Manual;51183;11506307;Cordoba;Rio cuarto;Particular;ROY596;Plateado;4;44489
237;43920;2015;Chevrolet;S10;Pack Seguridad;Hibrido;Automatica;233018;4412698;Salta;Cafayate;Particular;ZVR658;Plateado;1;43861
238;44079;2020;Toyota;Hilux;Pack Seguridad;Diésel;Manual;80887;8754709;Mendoza;Godoy Cruz;Agencia;IEP970;Negro;1;44030
239;45040;2014;Chevrolet;Cruze;Base;Diésel;Manual;22109;2700936;Mendoza;Godoy Cruz;Particular;MJR690;Negro;4;44994
240;44529;2014;Chevrolet;Cruze;Full;Hibrido;Manual;46390;6782306;Tucuman;Alderetes;Particular;IHX719;Azul;3;44494
241;44449;2016;Ford;Ranger;Limited;Nafta;Automatica;63150;6753706;Cordoba;Rio cuarto;Agencia;BVL431;Azul;3;44424
242;44606;2013;Renault;Logan;Limited;Hibrido;Automatica;40669;6684014;Salta;Cafayate;Agencia;TCN144;Rojo;3;44578
243;44781;2020;Ford;Focus;Pack Seguridad;Nafta;Automatica;137077;10479912;Buenos Aires;La mantaza ;Agencia;IEC731;Blanco;1;44771
244;44099;2011;Volkswagen;Gol;Pack Seguridad;Electrico;Manual;203448;11907189;Tucuman;Alderetes;Particular;JIS551;Azul;3;44042
245;45215;2017;Renault;Logan;Limited;Hibrido;Automatica;69720;8127145;Tucuman;Alderetes;Particular;OHM258;Negro;2;45178
246;45061;2012;Renault;Logan;XEI 1.8 CVT;Hibrido;Manual;226275;4372633;Santa Fe;Rafaela;Agencia;JKX705;Blanco;2;45005
247;44557;2012;Peugeot;308;Base;Electrico;Automatica;17734;2988029;Cordoba;Rio cuarto;Agencia;ZTU114;Negro;3;44530
248;44574;2013;Toyota;Yaris;Full;Diésel;Manual;33245;4614818;Santa Fe;Rafaela;Particular;IUP691;Blanco;4;44517
249;43946;2008;Peugeot;308;Pack Seguridad;Diésel;Automatica;208716;4340951;Tucuman;Alderetes;Particular;XJO852;Negro;3;43921
250;44744;2011;Peugeot;308;Pack Seguridad;Diésel;Automatica;240411;8976218;Santa Fe;Rafaela;Particular;DHH268;Negro;4;44706
251;44068;2019;Toyota;Corolla;Full;Nafta;Manual;95198;10895095;Buenos Aires;La mantaza ;Particular;WHS253;Plateado;1;44014
252;45145;2008;Volkswagen;Vento;Full;Diésel;Automatica;42977;10445628;Cordoba;Rio cuarto;Agencia;IOT384;Plateado;2;45098
253;44785;2017;Peugeot;208;Highline;Nafta;Automatica;208025;9336431;Salta;Cafayate;Agencia;JKQ299;Gris;1;44742
254;44801;2014;Renault;Logan;XEI 1.8 CVT;Electrico;Manual;90692;9094978;Mendoza;Godoy Cruz;Particular;CPX001;Blanco;1;44742
255;44726;2014;Volkswagen;Gol;Pack Seguridad;Electrico;Automatica;80317;3891920;Santa Fe;Rafaela;Agencia;NOB396;Plateado;1;44696
256;44604;2008;Renault;Sandero;Limited;Diésel;Manual;43235;7940205;Buenos Aires;La mantaza ;Particular;ZZR473;Gris;1;44598
257;44461;2020;Chevrolet;Onix;Base;Diésel;Automatica;167113;5119425;Buenos Aires;La mantaza ;Agencia;CAE102;Plateado;4;44440
258;44552;2023;Peugeot;308;XEI 1.8 CVT;Nafta;Manual;100629;6123692;Cordoba;Rio cuarto;Particular;TUU925;Negro;2;44496
259;45168;2015;Ford;Ranger;Highline;Diésel;Automatica;59543;6589390;Mendoza;Godoy Cruz;Particular;JGU258;Rojo;4;45110
260;44206;2019;Toyota;Corolla;Pack Seguridad;Diésel;Manual;83203;5806693;Salta;Cafayate;Agencia;JGD473;Plateado;2;44174
261;44281;2010;Chevrolet;Cruze;Highline;Hibrido;Manual;29451;9675785;Mendoza;Godoy Cruz;Agencia;UKU632;Rojo;3;44243
262;44316;2021;Peugeot;Partner;Pack Seguridad;Diésel;Automatica;77495;9806466;Salta;Cafayate;Agencia;DFT278;Gris;1;44278
263;44603;2009;Peugeot;308;Pack Seguridad;Diésel;Manual;241609;10012049;Mendoza;Godoy Cruz;Particular;PNL687;Plateado;3;44574
264;44379;2017;Toyota;Hilux;Highline;Diésel;Manual;103356;9522646;Mendoza;Godoy Cruz;Particular;PRE479;Plateado;2;44321
265;44274;2012;Volkswagen;Amarok;Pack Seguridad;Electrico;Automatica;235195;7215994;Salta;Cafayate;Agencia;UXW624;Plateado;3;44226
266;44457;2010;Renault;Sandero;Limited;Electrico;Manual;51677;10852726;Mendoza;Godoy Cruz;Particular;JMX609;Azul;2;44405
267;44690;2018;Chevrolet;Onix;XEI 1.8 CVT;Nafta;Automatica;181245;10586344;Salta;Cafayate;Agencia;WJR687;Negro;1;44668
268;45113;2019;Toyota;Yaris;Base;Electrico;Automatica;88731;7042822;Buenos Aires;La mantaza ;Particular;YVJ165;Gris;4;45089
269;45289;2010;Renault;Kwid;Limited;Hibrido;Automatica;13420;4311056;Santa Fe;Rafaela;Particular;GZG239;Azul;1;45251
270;43893;2011;Renault;Kwid;Highline;Nafta;Manual;30377;4681231;Mendoza;Godoy Cruz;Agencia;HDJ257;Rojo;3;43850
271;44772;2018;Ford;Ranger;Highline;Electrico;Manual;212580;4287690;Mendoza;Godoy Cruz;Agencia;ZNV952;Azul;4;44737
272;45139;2023;Renault;Kwid;Base;Hibrido;Manual;207981;1574222;Tucuman;Alderetes;Agencia;IFT588;Azul;2;45100
273;44705;2013;Chevrolet;Cruze;Highline;Electrico;Manual;100175;8252293;Tucuman;Alderetes;Agencia;RHA055;Negro;3;44669
274;44737;2010;Toyota;Hilux;Highline;Electrico;Manual;227432;3852309;Santa Fe;Rafaela;Agencia;QPY097;Gris;3;44681
275;45036;2015;Volkswagen;Gol;Limited;Nafta;Automatica;201373;4058385;Cordoba;Rio cuarto;Agencia;KHO097;Plateado;1;45014
276;44951;2022;Peugeot;208;Full;Hibrido;Manual;97868;3070935;Santa Fe;Rafaela;Particular;SHM309;Plateado;4;44940
277;43860;2020;Peugeot;308;Highline;Nafta;Manual;246006;11429585;Cordoba;Rio cuarto;Particular;SNA626;Gris;3;43842
278;44610;2023;Volkswagen;T-Cross;Pack Seguridad;Nafta;Automatica;122087;1699678;Salta;Cafayate;Agencia;NJU028;Plateado;1;44552
279;44859;2018;Peugeot;2008;XEI 1.8 CVT;Diésel;Manual;143792;7091556;Salta;Cafayate;Particular;DIV652;Negro;4;44837
280;44679;2020;Toyota;Yaris;Limited;Diésel;Manual;120034;6456827;Salta;Cafayate;Agencia;MPR497;Blanco;1;44619
281;44697;2011;Renault;Duster;XEI 1.8 CVT;Electrico;Manual;226613;4835330;Cordoba;Rio cuarto;Particular;STF443;Gris;3;44642
282;44323;2020;Chevrolet;Tracker;Highline;Electrico;Automatica;94392;1991958;Mendoza;Godoy Cruz;Agencia;HKR844;Negro;3;44291
283;44674;2018;Peugeot;2008;Base;Nafta;Automatica;247517;8057168;Cordoba;Rio cuarto;Particular;CST524;Rojo;4;44657
284;43953;2022;Peugeot;208;Full;Diésel;Automatica;69883;4102324;Santa Fe;Rafaela;Particular;MIR473;Azul;2;43924
285;45280;2018;Peugeot;208;Base;Diésel;Manual;211283;6227918;Buenos Aires;La mantaza ;Agencia;PPD199;Blanco;4;45245
286;44871;2019;Peugeot;308;Pack Seguridad;Diésel;Automatica;42395;8436323;Buenos Aires;La mantaza ;Agencia;AVT301;Negro;2;44861
287;44564;2010;Peugeot;208;Full;Diésel;Automatica;88168;11848796;Tucuman;Alderetes;Particular;KAP208;Azul;1;44539
288;45283;2011;Renault;Duster;Limited;Diésel;Manual;114522;3405337;Tucuman;Alderetes;Particular;SPD345;Plateado;4;45255
289;45241;2011;Chevrolet;Tracker;Highline;Nafta;Automatica;81472;4524243;Buenos Aires;La mantaza ;Particular;VUC938;Rojo;1;45186
290;45249;2011;Ford;Focus;Full;Nafta;Manual;101471;4138219;Mendoza;Godoy Cruz;Particular;YFL206;Negro;3;45214
291;45285;2023;Ford;Focus;XEI 1.8 CVT;Diésel;Automatica;62182;10044355;Buenos Aires;La mantaza ;Agencia;MGV049;Blanco;2;45225
292;44273;2020;Toyota;Hilux;XEI 1.8 CVT;Electrico;Automatica;128623;10997606;Cordoba;Rio cuarto;Agencia;IGD887;Rojo;4;44233
293;44254;2014;Ford;EcoSport;Full;Nafta;Automatica;174828;5287937;Mendoza;Godoy Cruz;Particular;UDP152;Gris;4;44235
294;44230;2012;Toyota;Corolla;Pack Seguridad;Hibrido;Manual;203853;10335549;Buenos Aires;La mantaza ;Particular;RWM549;Negro;2;44220
295;44103;2014;Peugeot;2008;Pack Seguridad;Diésel;Manual;192947;1690245;Mendoza;Godoy Cruz;Particular;ZQG851;Plateado;3;44081
296;44118;2020;Chevrolet;S10;XEI 1.8 CVT;Nafta;Automatica;151422;7776782;Cordoba;Rio cuarto;Particular;QYP530;Plateado;3;44059
297;44524;2017;Volkswagen;T-Cross;Highline;Nafta;Automatica;99877;8010021;Santa Fe;Rafaela;Agencia;AQP499;Azul;2;44494
298;44389;2013;Volkswagen;Amarok;XEI 1.8 CVT;Diésel;Automatica;109742;11019407;Cordoba;Rio cuarto;Particular;KZR174;Rojo;4;44354
299;44611;2011;Volkswagen;T-Cross;Pack Seguridad;Nafta;Manual;175049;5387865;Salta;Cafayate;Particular;NOO145;Blanco;1;44602
300;44038;2021;Chevrolet;Onix;Base;Hibrido;Manual;95725;8786869;Tucuman;Alderetes;Particular;ASJ795;Negro;3;44029
301;45248;2016;Ford;Focus;Base;Nafta;Automatica;223698;3334540;Tucuman;Alderetes;Agencia;RWM833;Gris;2;45215
302;45187;2021;Chevrolet;Cruze;Pack Seguridad;Nafta;Automatica;199042;3538239;Salta;Cafayate;Agencia;EKH785;Negro;1;45147
303;43926;2021;Renault;Sandero;Limited;Diésel;Automatica;162619;8460528;Tucuman;Alderetes;Particular;UHC822;Gris;1;43910
304;44011;2012;Volkswagen;Vento;XEI 1.8 CVT;Nafta;Manual;49284;7071175;Cordoba;Rio cuarto;Agencia;GCZ971;Plateado;3;43971
305;43917;2022;Renault;Logan;XEI 1.8 CVT;Nafta;Automatica;221155;8791748;Tucuman;Alderetes;Agencia;KDJ867;Negro;1;43902
306;44549;2023;Toyota;Hilux;Highline;Hibrido;Manual;245006;9312033;Cordoba;Rio cuarto;Particular;AVN064;Gris;4;44529
307;44729;2011;Volkswagen;T-Cross;Full;Nafta;Manual;244072;5413550;Mendoza;Godoy Cruz;Particular;IDE651;Azul;2;44697
308;45281;2018;Volkswagen;T-Cross;Highline;Diésel;Manual;105466;9264657;Buenos Aires;La mantaza ;Agencia;XIX462;Gris;3;45223
309;44827;2013;Chevrolet;Onix;Full;Nafta;Manual;85061;9677354;Cordoba;Rio cuarto;Particular;YFR676;Gris;2;44820
310;44859;2008;Chevrolet;Cruze;Pack Seguridad;Diésel;Manual;87452;3080258;Salta;Cafayate;Particular;IZH512;Blanco;2;44849
311;44028;2011;Renault;Sandero;Base;Electrico;Manual;230108;1747066;Santa Fe;Rafaela;Agencia;RUI047;Negro;1;43996
312;44489;2013;Ford;Focus;XEI 1.8 CVT;Electrico;Automatica;77413;11243914;Tucuman;Alderetes;Particular;JRM375;Rojo;3;44447
313;45287;2014;Toyota;Hilux;Limited;Electrico;Automatica;60833;9591347;Santa Fe;Rafaela;Agencia;PNE690;Gris;4;45274
314;43987;2023;Volkswagen;Gol;XEI 1.8 CVT;Hibrido;Automatica;138740;7154935;Buenos Aires;La mantaza ;Agencia;VCZ903;Plateado;2;43979
315;44512;2013;Renault;Sandero;Limited;Hibrido;Manual;17733;4191263;Buenos Aires;La mantaza ;Agencia;GSO302;Plateado;1;44471
316;45098;2022;Renault;Duster;Full;Nafta;Automatica;115637;3917202;Mendoza;Godoy Cruz;Particular;TJQ953;Blanco;1;45053
317;44640;2021;Ford;Ka;Base;Nafta;Automatica;26377;6768138;Cordoba;Rio cuarto;Agencia;JLV440;Rojo;4;44596
318;45247;2015;Renault;Duster;Base;Diésel;Automatica;179774;6791007;Salta;Cafayate;Particular;DWP687;Gris;4;45212
319;44873;2014;Volkswagen;Amarok;Highline;Electrico;Manual;100489;4355180;Salta;Cafayate;Agencia;AJT856;Negro;1;44824
320;44415;2013;Peugeot;Partner;Pack Seguridad;Nafta;Manual;126408;11118645;Santa Fe;Rafaela;Particular;OTT873;Azul;2;44408
321;44055;2012;Volkswagen;Vento;XEI 1.8 CVT;Hibrido;Automatica;41877;4394203;Cordoba;Rio cuarto;Particular;JHI866;Plateado;2;44008
322;44434;2014;Peugeot;208;Highline;Electrico;Manual;244986;8054034;Salta;Cafayate;Agencia;CXF351;Negro;1;44408
323;44663;2010;Toyota;Hilux;Pack Seguridad;Electrico;Manual;136864;2654968;Cordoba;Rio cuarto;Agencia;MCE469;Gris;4;44641
324;44123;2017;Peugeot;308;XEI 1.8 CVT;Diésel;Automatica;49507;11685915;Buenos Aires;La mantaza ;Particular;ANM354;Blanco;4;44067
325;44982;2019;Ford;Ranger;Full;Diésel;Manual;184755;3492145;Salta;Cafayate;Agencia;TNZ739;Negro;2;44969
326;45252;2020;Toyota;Corolla;Full;Hibrido;Automatica;134742;1992502;Salta;Cafayate;Agencia;DIP546;Plateado;3;45199
327;44389;2016;Ford;Focus;Highline;Electrico;Automatica;91772;6689314;Salta;Cafayate;Agencia;DGZ587;Rojo;2;44334
328;44953;2018;Toyota;Yaris;Limited;Electrico;Automatica;19814;8483550;Buenos Aires;La mantaza ;Agencia;UAC535;Blanco;1;44902
329;44704;2021;Chevrolet;Cruze;XEI 1.8 CVT;Electrico;Automatica;170398;4982796;Cordoba;Rio cuarto;Particular;JLL204;Rojo;2;44653
330;44949;2011;Chevrolet;S10;Base;Hibrido;Automatica;195104;5361324;Salta;Cafayate;Particular;OYK235;Blanco;4;44920
331;45125;2017;Renault;Duster;Pack Seguridad;Electrico;Automatica;14213;9730608;Mendoza;Godoy Cruz;Agencia;WFU854;Blanco;1;45084
332;44827;2013;Ford;EcoSport;XEI 1.8 CVT;Hibrido;Automatica;76251;3746801;Tucuman;Alderetes;Particular;IUI252;Plateado;2;44821
333;44589;2020;Peugeot;308;Highline;Hibrido;Automatica;128690;9153175;Mendoza;Godoy Cruz;Agencia;EQD080;Gris;3;44532
334;45018;2012;Volkswagen;T-Cross;XEI 1.8 CVT;Diésel;Manual;244845;3759268;Salta;Cafayate;Particular;TJA231;Blanco;4;44984
335;44170;2014;Ford;Ka;Pack Seguridad;Diésel;Manual;94968;11819187;Salta;Cafayate;Agencia;EQF099;Blanco;1;44124
336;43855;2013;Chevrolet;Tracker;Full;Electrico;Automatica;161924;5588279;Tucuman;Alderetes;Particular;BHU860;Rojo;4;43795
337;44257;2019;Peugeot;Partner;Pack Seguridad;Hibrido;Manual;41319;7611756;Santa Fe;Rafaela;Particular;GGH862;Azul;4;44212
338;44062;2021;Chevrolet;Onix;Pack Seguridad;Hibrido;Manual;128050;6310005;Tucuman;Alderetes;Agencia;WRY984;Rojo;1;44027
339;44447;2013;Peugeot;2008;Pack Seguridad;Diésel;Automatica;32334;2954176;Cordoba;Rio cuarto;Agencia;PSO679;Blanco;1;44440
340;44296;2022;Renault;Kwid;Full;Nafta;Manual;167539;11591616;Mendoza;Godoy Cruz;Agencia;YYJ016;Negro;1;44286
341;44570;2020;Volkswagen;Amarok;Limited;Nafta;Automatica;108297;11544418;Buenos Aires;La mantaza ;Agencia;FBP021;Azul;2;44548
342;45049;2013;Renault;Kwid;Limited;Electrico;Automatica;164517;3481052;Salta;Cafayate;Agencia;ONS180;Rojo;2;44996
343;45209;2022;Chevrolet;Cruze;Limited;Electrico;Manual;40742;2307717;Tucuman;Alderetes;Agencia;IKQ014;Azul;3;45159
344;43882;2022;Ford;Ranger;Highline;Nafta;Automatica;193033;1686052;Santa Fe;Rafaela;Agencia;JWT039;Negro;1;43822
345;45106;2023;Peugeot;208;Base;Hibrido;Automatica;127748;10717045;Buenos Aires;La mantaza ;Agencia;PKY429;Gris;3;45056
346;44882;2014;Ford;Ranger;XEI 1.8 CVT;Hibrido;Manual;74508;3818554;Buenos Aires;La mantaza ;Particular;VWD218;Azul;2;44859
347;43982;2015;Toyota;Etios;Full;Electrico;Automatica;230109;6555796;Tucuman;Alderetes;Particular;XNM159;Azul;4;43966
348;44447;2016;Chevrolet;S10;XEI 1.8 CVT;Electrico;Automatica;136616;3493554;Mendoza;Godoy Cruz;Agencia;OWJ477;Negro;4;44413
349;44414;2010;Ford;Ka;XEI 1.8 CVT;Diésel;Manual;106566;11039277;Tucuman;Alderetes;Particular;XNS961;Azul;3;44362
350;45070;2012;Renault;Sandero;Highline;Nafta;Manual;242592;2212329;Buenos Aires;La mantaza ;Particular;JYT114;Negro;3;45022
351;45048;2023;Chevrolet;S10;Base;Nafta;Automatica;141208;8116484;Cordoba;Rio cuarto;Agencia;GFA655;Blanco;3;44996
352;44309;2020;Peugeot;208;Full;Nafta;Automatica;75846;11111209;Salta;Cafayate;Particular;FLB412;Blanco;3;44266
353;44528;2017;Toyota;Hilux;Base;Electrico;Manual;220403;3594069;Mendoza;Godoy Cruz;Agencia;JFM015;Azul;1;44499
354;44760;2022;Peugeot;208;Highline;Nafta;Manual;23558;8464712;Tucuman;Alderetes;Particular;YXF046;Blanco;3;44722
355;44957;2014;Peugeot;308;XEI 1.8 CVT;Nafta;Automatica;68997;4966948;Cordoba;Rio cuarto;Particular;KIR826;Negro;3;44943
356;44298;2009;Toyota;Yaris;Limited;Diésel;Manual;219614;4692511;Santa Fe;Rafaela;Particular;BRA212;Rojo;4;44264
357;44296;2022;Peugeot;Partner;Limited;Diésel;Automatica;246474;3049536;Mendoza;Godoy Cruz;Particular;PUO154;Negro;4;44281
358;44601;2008;Volkswagen;Vento;Base;Electrico;Manual;152192;7477208;Mendoza;Godoy Cruz;Particular;AZV124;Gris;4;44574
359;45138;2023;Peugeot;308;Base;Nafta;Automatica;163494;3064300;Santa Fe;Rafaela;Particular;BPM575;Plateado;2;45091
360;44042;2023;Toyota;Hilux;Highline;Nafta;Manual;66052;11146919;Santa Fe;Rafaela;Particular;ULZ937;Negro;4;43993
361;44326;2017;Ford;Ranger;XEI 1.8 CVT;Diésel;Automatica;89707;11739637;Salta;Cafayate;Agencia;UYR793;Rojo;3;44313
362;45099;2018;Ford;EcoSport;XEI 1.8 CVT;Electrico;Manual;164372;6282871;Tucuman;Alderetes;Agencia;LIL193;Blanco;1;45085
363;44890;2021;Renault;Logan;Full;Hibrido;Automatica;161065;11334981;Tucuman;Alderetes;Particular;ZSS737;Gris;2;44884
364;43938;2011;Chevrolet;Cruze;Pack Seguridad;Nafta;Manual;61224;1966898;Mendoza;Godoy Cruz;Particular;PQQ724;Azul;3;43901
365;44070;2008;Ford;EcoSport;Base;Diésel;Automatica;49514;2408381;Buenos Aires;La mantaza ;Agencia;MEL617;Gris;3;44035
366;44453;2018;Peugeot;2008;XEI 1.8 CVT;Electrico;Manual;149975;4762896;Mendoza;Godoy Cruz;Agencia;MOF058;Gris;1;44396
367;44000;2020;Volkswagen;Gol;Highline;Nafta;Manual;245883;8978679;Salta;Cafayate;Particular;CKP529;Gris;2;43954
368;44883;2009;Peugeot;2008;Base;Electrico;Manual;247076;2022656;Santa Fe;Rafaela;Particular;AGQ561;Negro;2;44844
369;44175;2008;Chevrolet;Cruze;Full;Diésel;Manual;19648;7792022;Tucuman;Alderetes;Agencia;XRL567;Azul;1;44153
370;44903;2013;Renault;Logan;Pack Seguridad;Diésel;Manual;192035;3928088;Tucuman;Alderetes;Particular;SAF071;Negro;4;44851
371;44011;2018;Volkswagen;Amarok;Limited;Electrico;Automatica;198851;8547289;Santa Fe;Rafaela;Agencia;YNH457;Negro;4;43995
372;44581;2014;Renault;Duster;Pack Seguridad;Diésel;Automatica;68688;3328267;Salta;Cafayate;Agencia;UET177;Gris;2;44568
